node,min_value,max_value,jaccard_min_over_max,subject_id
P4,0.3660866792517298,0.37015655173711676,0.989004996760729,sub-NORB00077
O1,0.282799745141982,0.3045074873223155,0.9287119591993603,sub-NORB00077
O2,0.27664261453451033,0.29090105163541025,0.9509852679433756,sub-NORB00077
F7,0.4314507436220822,0.49049851537356454,0.8796168186023734,sub-NORB00077
F8,0.4183103498029488,0.4947578538234657,0.8454850116481544,sub-NORB00077
T3,0.3673390972860603,0.42287431240516693,0.868672053397519,sub-NORB00077
T4,0.3389875020625827,0.4215878702215982,0.804073186176826,sub-NORB00077
T5,0.2932898810900304,0.33790349844262846,0.8679693535041252,sub-NORB00077
T6,0.2950895395881623,0.3047336236892759,0.968352412233488,sub-NORB00077
FZ,0.48081423985347904,0.5078989485403513,0.946673036507142,sub-NORB00077
CZ,0.3975305152002325,0.43877116503606245,0.906008750979704,sub-NORB00077
PZ,0.39263746957752826,0.40791361738496634,0.9625505323765122,sub-NORB00077
Fp1,0.43507143888384386,0.43877190329003896,0.9915663141180009,sub-NORB00078
Fp2,0.4341016080402361,0.44656687059173483,0.9720864592239427,sub-NORB00078
F3,0.49352327589105105,0.5029493008047583,0.9812584988216011,sub-NORB00078
F4,0.47495978601719235,0.5041627653922152,0.9420762869064632,sub-NORB00078
C3,0.4664761909001574,0.49660181534870285,0.9393364592769523,sub-NORB00078
C4,0.4323968087137292,0.552216218454462,0.7830208426762938,sub-NORB00078
P3,0.4267810564910614,0.4633947879309142,0.9209880378600387,sub-NORB00078
P4,0.4189632295034791,0.4720201280709059,0.8875961099704276,sub-NORB00078
O1,0.29891694200400337,0.3162043253391048,0.9453284412964242,sub-NORB00078
O2,0.2581409693428771,0.3392630339988417,0.76088740438417,sub-NORB00078
F7,0.3802072921770994,0.4156367301635133,0.9147586451936627,sub-NORB00078
F8,0.39447604173098205,0.4645607779042251,0.8491376381591734,sub-NORB00078
T3,0.2753606095169641,0.343750996105648,0.8010467246248651,sub-NORB00078
T4,0.2555062170887712,0.43978210685203206,0.5809836578338512,sub-NORB00078
T5,0.2581516340797353,0.2862025165523943,0.9019893926490901,sub-NORB00078
T6,0.2994432842724005,0.3559619350286494,0.8412227679577592,sub-NORB00078
FZ,0.4960989737989352,0.5234686364481616,0.9477147994291789,sub-NORB00078
CZ,0.46919895258469274,0.49220843998302327,0.9532525541432728,sub-NORB00078
PZ,0.44994238284925225,0.49984897686965857,0.9001566546500703,sub-NORB00078
Fp1,0.4537445107336886,0.6572324827446876,0.6903866175919866,sub-NORB00079
Fp2,0.46555330594668487,0.6489488742478792,0.7173959681897181,sub-NORB00079
F3,0.4881531636505474,0.6472684417159696,0.7541742068505725,sub-NORB00079
F4,0.4800374106303477,0.6380533503501388,0.7523468223572871,sub-NORB00079
C3,0.4537969945578553,0.6028032775133784,0.7528110935790059,sub-NORB00079
C4,0.483572135351279,0.5963873118563383,0.8108357199050624,sub-NORB00079
P3,0.43875324466738025,0.5749468788983967,0.7631196216040608,sub-NORB00079
P4,0.46861010540113396,0.5831912121121144,0.8035273777600184,sub-NORB00079
O1,0.3589554547689429,0.6319725077050788,0.5679921996487477,sub-NORB00079
O2,0.39726567026143034,0.6207562363144102,0.6399704860318424,sub-NORB00079
F7,0.4001423898757026,0.6660297157288649,0.6007875931448639,sub-NORB00079
F8,0.46353504022887687,0.6311019511282678,0.7344851959341606,sub-NORB00079
T3,0.2529803967703364,0.6664409928580965,0.3795990935152496,sub-NORB00079
T4,0.3164609702081318,0.5769656056659784,0.5484919154632242,sub-NORB00079
T5,0.2882250938504493,0.6138101530447295,0.4695671657119784,sub-NORB00079
T6,0.37712559131636386,0.5739530304924267,0.6570669920373214,sub-NORB00079
FZ,0.49091964140149486,0.650948532385539,0.754160455055357,sub-NORB00079
CZ,0.48777249705315473,0.5759708720598968,0.8468700774896649,sub-NORB00079
PZ,0.48885348268644063,0.5810021095847295,0.8413970872426746,sub-NORB00079
Fp1,0.45552999066044997,0.5443308845091205,0.8368622902432746,sub-NORB00080
Fp2,0.44082229996421474,0.539176221441239,0.8175848311445923,sub-NORB00080
F3,0.4757045545701041,0.5672387025229664,0.8386320475917168,sub-NORB00080
F4,0.46731524366685673,0.5639975312749279,0.8285767538919561,sub-NORB00080
C3,0.45647254214238,0.5467994091341851,0.8348080384087635,sub-NORB00080
C4,0.38034183508672154,0.5394723621790866,0.7050256171612012,sub-NORB00080
P3,0.3617876687597771,0.47906389073167244,0.7551971162076527,sub-NORB00080
P4,0.3428701231225969,0.4952515000482184,0.6923151632841387,sub-NORB00080
O1,0.2661604374254928,0.3426675463118583,0.7767308001302896,sub-NORB00080
O2,0.2646142256969303,0.3447792266989227,0.7674888891377548,sub-NORB00080
F7,0.4385531460484183,0.46868950936355736,0.935700793994596,sub-NORB00080
F8,0.4458394961496344,0.52982380554279,0.8414863422244383,sub-NORB00080
T3,0.27576258584024327,0.336431775329298,0.8196686700307306,sub-NORB00080
T4,0.27391774539972225,0.4366409985594083,0.6273294223479879,sub-NORB00080
T5,0.2707632016844869,0.27713574314222544,0.9770057034668814,sub-NORB00080
T6,0.24190031060077816,0.33883095287147136,0.7139262471470195,sub-NORB00080
FZ,0.46384602286315263,0.5733092104026567,0.8090678022377769,sub-NORB00080
CZ,0.45169060111163084,0.5546838295505621,0.8143208383731279,sub-NORB00080
PZ,0.3940366234788795,0.523116625597973,0.7532481366434444,sub-NORB00080
Fp1,0.5109560743721899,0.5806298184135911,0.8800031589287557,sub-NORB00081
Fp2,0.522398170079837,0.5903956805879038,0.8848272222446542,sub-NORB00081
F3,0.5480981272701378,0.5834802739347118,0.9393601664954777,sub-NORB00081
F4,0.5364625409436645,0.5944845307523877,0.9023994960217219,sub-NORB00081
C3,0.5264450599246653,0.6097136612789911,0.8634299891203783,sub-NORB00081
C4,0.5761883937760217,0.5864037589072543,0.982579639069387,sub-NORB00081
P3,0.4568814386937053,0.5602061532693582,0.8155594793583563,sub-NORB00081
P4,0.4953898382643252,0.5439800387041304,0.9106765010062561,sub-NORB00081
