subject_id,session_id,n_segments,Fp1,Fp2,F3,F4,C3,C4,P3,P4,O1,O2,F7,F8,T3,T4,T5,T6,FZ,CZ,PZ
sub-NORB00070,ses-2,20,0.4245674544828472,0.41737873395414987,0.45594547107866834,0.4461481451202566,0.4803769770717429,0.5043258568696395,0.41292260443692896,0.4632388076176034,0.3427500917911056,0.32278581593447475,0.4454356183660676,0.42284991586544807,0.39016175300628053,0.43158733293205953,0.3248703977975495,0.3754652888594203,0.4702575768066583,0.44691790138398996,0.4673796219516918
sub-NORB00070,ses-3,20,0.35251393856453295,0.3854279283897164,0.38232306631664326,0.4196143245300397,0.3924098181286103,0.4046153212099748,0.3664991243956575,0.3815407829813452,0.3336515900929723,0.32722214201172833,0.3603775796996068,0.3488014663200209,0.3067377631303159,0.3339413133409434,0.3151407801288927,0.33435053038223317,0.4052366716079578,0.3993863328604264,0.38259568170415015
sub-NORB00074,ses-1,1,0.44769027070530437,0.48342307191904293,0.4799621456382666,0.5125916196143413,0.5489167675773162,0.43976439661638334,0.43948102315431675,0.2545703427465112,0.22208824565862578,0.12937743800757537,0.5112401879444,0.5335209382208129,0.5014650845533728,0.3450720433858041,0.310311691965356,0.18842513985344797,0.4799453956277182,0.4734358127419102,0.3775393718510365
sub-NORB00074,ses-2,20,0.3822670244620318,0.38159434178285684,0.37979138111398114,0.43245462525774964,0.4255013863164635,0.4294130163633545,0.43419084065083524,0.42740953551491023,0.28771325376197726,0.29474353072026016,0.3864949294352573,0.3702358737064049,0.3581798871569197,0.3238421003424256,0.3070558994954727,0.3015443140484242,0.3952538918887251,0.417380296187558,0.4464653200094005
sub-NORB00075,ses-1,20,0.4439280264512747,0.4641458746831966,0.4703049414897693,0.5286342178231688,0.5246214526094224,0.5156106832652738,0.47184130181673944,0.47270853710674177,0.5027723138428967,0.5068254626074379,0.4821549795349565,0.4754578733819301,0.3863288176224541,0.35136340571060437,0.4651344880190488,0.41834182618316457,0.5291469972440697,0.5442069536464103,0.4927851343116738
sub-NORB00075,ses-2,20,0.4656511789117509,0.45892047135575753,0.46856954741088,0.49003609462755726,0.4974219394889691,0.5238477575005024,0.5018592015625158,0.5003209958835199,0.46412615852083555,0.4747968235743659,0.4827172934774824,0.4687844103046867,0.4094376723970761,0.49515196092600877,0.4337524659594889,0.5004703718022091,0.46464177336580176,0.5057249334031602,0.5257560613518731
sub-NORB00075,ses-3,20,0.4771520972728608,0.5161522685042065,0.5219947935721552,0.5629440968518835,0.5263218022398977,0.502783540260209,0.44004359621740863,0.4950130057885375,0.3796497550673334,0.37589232379971815,0.43505910796125147,0.45089063126225365,0.4609291046566312,0.34170077575007685,0.3168501949860733,0.3377240882960936,0.5363105278306786,0.5103288770168671,0.4953486194428388
sub-NORB00077,ses-1,20,0.4991751922342722,0.5071157633320024,0.5048131154011815,0.506390155003525,0.39858258664757745,0.43119197372172113,0.33039529588450595,0.3660866792517298,0.282799745141982,0.27664261453451033,0.4314507436220822,0.4183103498029488,0.3673390972860603,0.3389875020625827,0.2932898810900304,0.2950895395881623,0.5078989485403513,0.3975305152002325,0.39263746957752826
sub-NORB00077,ses-2,20,0.48887564012637297,0.495541378307649,0.48277045100429755,0.5082421091976551,0.46015881973823564,0.484829856439167,0.3847685153072248,0.37015655173711676,0.3045074873223155,0.29090105163541025,0.49049851537356454,0.4947578538234657,0.42287431240516693,0.4215878702215982,0.33790349844262846,0.3047336236892759,0.48081423985347904,0.43877116503606245,0.40791361738496634
sub-NORB00078,ses-1,20,0.43507143888384386,0.44656687059173483,0.49352327589105105,0.47495978601719235,0.4664761909001574,0.4323968087137292,0.4267810564910614,0.4189632295034791,0.29891694200400337,0.2581409693428771,0.3802072921770994,0.39447604173098205,0.343750996105648,0.2555062170887712,0.2581516340797353,0.2994432842724005,0.4960989737989352,0.46919895258469274,0.44994238284925225
